slug,date,open,high,low,close,currency
JPY/ARS,2021-08-16,0.885698,0.889286,0.881456,0.885694,ARS
EUR/AED,2021-08-16,4.3292,4.3292,4.3213,4.3292,AED
EUR/LBP,2021-08-16,1736.400024,1741.599976,1736.400024,1736.400024,LBP
CHF/CAD,2021-08-16,1.36739,1.38076,1.367261,1.36729,CAD
USD/SDG,2021-08-16,442.0,442.0,442.0,442.0,SDG
USD/QAR,2021-08-16,3.64,3.64,3.6395,3.64,QAR
GBP/AUD,2021-08-16,1.88209,1.89311,1.88209,1.8819,AUD
GBP/BIF,2021-08-16,2707.032715,2715.412598,2707.032715,2704.091064,BIF
EUR/BMD,2021-08-16,1.1719,1.1752,1.1719,1.1719,BMD
CHF/NOK,2021-08-16,9.61189,9.70294,9.61189,9.61228,NOK
GBP/TZS,2021-08-16,2864.289551,2864.289551,2852.481201,2870.579834,TZS
EUR/BWP,2021-08-16,12.9525,12.9525,12.945,12.9525,BWP
CHF/EUR,2021-08-16,0.92605,0.931272,0.925284,0.926097,EUR
GBP/CNY,2021-08-16,8.963043,8.970579,8.910718,8.972985,CNY
GBP/BBD,2021-08-16,2.728245,2.739587,2.728245,2.728165,BBD
GBP/CUP,2021-08-16,33.093964,33.227734,33.093964,33.090076,CUP
EUR/CHF,2021-08-16,1.0797,1.08031,1.0735,1.0795,CHF
USD/CNY,2021-08-16,6.4764,6.4792,6.4727,6.4764,CNY
USD/PKR,2021-08-16,162.448654,163.190506,162.448654,163.060394,PKR
GBP/BND,2021-08-16,1.84723,1.849645,1.84723,1.845266,BND
EUR/KES,2021-08-16,126.796898,127.329597,126.796898,126.796898,KES
GBP/PAB,2021-08-16,1.351075,1.356618,1.351075,1.350877,PAB
INR/ZAR,2021-08-16,0.197634,0.199358,0.197608,0.197627,ZAR
USD/SLL,2021-08-16,10150.0,10150.0,10150.0,10158.0,SLL
CHF/BRL,2021-08-16,5.692671,5.786971,5.692671,5.726881,BRL
USD/JPY,2021-08-16,109.594002,109.594002,109.112999,109.624001,JPY
GBP/MOP,2021-08-16,10.831419,10.877531,10.831419,10.830656,MOP
USD/CLP,2021-08-16,775.48999,787.619995,774.75,775.48999,CLP
GBP/HTG,2021-08-16,134.827957,134.843521,132.088058,134.799759,HTG
JPY/PKR,2021-08-16,1.486786,1.486786,1.48537,1.484703,PKR
EUR/RON,2021-08-16,4.9079,4.9153,4.9071,4.9079,USD
EUR/KYD,2021-08-16,0.9591,0.9618,0.9591,0.9591,KYD
EUR/BOB,2021-08-16,7.9008,7.9351,7.9008,7.9008,BOB
USD/JMD,2021-08-16,152.367508,153.10614,152.367508,152.941925,JMD
EUR/BND,2021-08-16,1.5707,1.5723,1.5707,1.5707,BND
EUR/JOD,2021-08-16,0.8286,0.8286,0.8271,0.8286,JOD
USD/MMK,2021-08-16,1620.894043,1627.312744,1620.894043,1626.997803,MMK
EUR/SAR,2021-08-16,4.418,4.418,4.4099,4.4192,SAR
GBP/ILS,2021-08-16,4.455525,4.471779,4.447,4.455927,ILS
USD/SOS,2021-08-16,571.0,571.0,571.0,571.0,SOS
GBP/CZK,2021-08-16,29.6915,29.9438,29.6745,29.686899,CZK
INR/JPY,2021-08-16,1.47662,1.47662,1.470262,1.47646,JPY
USD/INR,2021-08-16,74.216904,74.285797,74.080803,74.216797,INR
JPY/MYR,2021-08-16,0.038665,0.038796,0.038664,0.038632,MYR
USD/NOK,2021-08-16,8.79882,8.84937,8.78982,8.79986,NOK
USD/BND,2021-08-16,1.331655,1.33455,1.331655,1.336675,BND
USD/RSD,2021-08-16,98.642654,98.78199,98.642654,99.014534,RSD
USD/COP,2021-08-16,3840.449951,3846.159912,3839.179932,3840.449951,COP
GBP/UGX,2021-08-16,4833.606445,4846.39209,4833.606445,4833.152344,UGX
INR/USD,2021-08-16,0.013474,0.013499,0.013462,0.013474,USD
GBP/CHF,2021-08-16,1.26902,1.26931,1.2615,1.26903,CHF
EUR/COP,2021-08-16,4483.899902,4483.899902,4476.600098,4483.899902,COP
EUR/HUF,2021-08-16,352.230988,352.527008,351.147003,352.227997,HUF
GBP/BRL,2021-08-16,7.262164,7.334627,7.230658,7.276341,BRL
JPY/CHF,2021-08-16,0.835101,0.837865,0.834,0.834794,CHF
USD/PEN,2021-08-16,4.000424,4.010101,4.000424,4.015641,PEN
GBP/NGN,2021-08-16,570.503601,571.154907,567.24115,570.384277,NGN
USD/DKK,2021-08-16,6.3041,6.31935,6.30053,6.30492,DKK
GBP/BZD,2021-08-16,2.723545,2.734882,2.723545,2.723369,BZD
EUR/PLN,2021-08-16,4.56419,4.56816,4.5533,4.56406,PLN
USD/XPF,2021-08-16,100.800003,100.800003,100.800003,100.599998,XPF
USD/ETB,2021-08-16,44.699154,44.903282,44.699154,44.867668,ETB
CHF/PLN,2021-08-16,4.22699,4.2527,4.221163,4.22705,PLN
AUD/GBP,2021-08-16,0.53123,0.53123,0.52817,0.5312,GBP
EUR/ETB,2021-08-16,52.723099,52.902802,52.723099,52.723099,ETB
USD/ZMW,2021-08-16,19.187029,19.187029,18.957434,19.259199,ZMW
USD/MXN,2021-08-16,19.863701,19.9172,19.8351,19.8577,MXN
JPY/PLN,2021-08-16,0.035303,0.035541,0.035296,0.035301,PLN
EUR/CAD,2021-08-16,1.47647,1.48289,1.4761,1.47631,CAD
EUR/SEK,2021-08-16,10.18814,10.20972,10.1789,10.1854,SEK
GBP/LBP,2021-08-16,2040.015503,2048.808594,2040.015503,2039.907715,LBP
GBP/SGD,2021-08-16,1.87845,1.8816,1.8744,1.8776,SGD
GBP/XOF,2021-08-16,770.65332,771.664185,770.65332,770.603516,XOF
AUD/CNY,2021-08-16,4.716135,4.748761,4.716135,4.766543,CNY
INR/KRW,2021-08-16,15.648405,15.739372,15.644093,15.648426,KRW
EUR/RUB,2021-08-16,86.324097,86.574799,86.182503,86.324097,RUB
USD/HUF,2021-08-16,298.61499,299.182007,297.829987,298.665009,HUF
JPY/HKD,2021-08-16,0.071008,0.071346,0.071008,0.070987,HKD
USD/MAD,2021-08-16,8.661439,8.673344,8.661439,8.694387,MAD
EUR/USD,2021-08-16,1.179635,1.180359,1.176803,1.179468,USD
EUR/UAH,2021-08-16,31.057501,31.1147,31.057501,31.057501,UAH
GBP/SAR,2021-08-16,5.190777,5.196916,5.180695,5.196241,SAR
JPY/KRW,2021-08-16,10.594116,10.697451,10.594116,10.593681,KRW
USD/KWD,2021-08-16,0.30032,0.30032,0.3,0.30032,KWD
AUD/ILS,2021-08-16,2.367798,2.368165,2.353948,2.367239,ILS
EUR/ARS,2021-08-16,113.877502,114.511398,113.877502,114.511398,ARS
GBP/COP,2021-08-16,5268.14209,5268.14209,5266.247559,5267.770508,COP
GBP/PGK,2021-08-16,4.814865,4.814865,4.772279,4.814525,PGK
EUR/IQD,2021-08-16,1685.910034,1688.910034,1685.910034,1685.910034,IQD
CHF/DKK,2021-08-16,6.8866,6.9258,6.8814,6.8867,DKK
INR/AUD,2021-08-16,0.018288,0.018406,0.018286,0.018285,AUD
USD/SZL,2021-08-16,14.605788,14.605788,14.57811,14.660789,SZL
USD/DJF,2021-08-16,173.514206,174.205322,173.514206,177.720001,DJF
JPY/AUD,2021-08-16,0.012366,0.012512,0.012366,0.012364,AUD
AUD/FJD,2021-08-16,1.531038,1.531038,1.516408,1.527624,FJD
JPY/GBP,2021-08-16,0.006561,0.006605,0.006561,0.00656,GBP
USD/HUF,2021-08-17,298.184998,300.299011,298.049988,298.269989,HUF
CHF/GBP,2021-08-17,0.79161,0.79725,0.79146,0.79158,GBP
EUR/ARS,2021-08-17,114.252098,114.329803,113.862503,114.276398,ARS
GBP/BBD,2021-08-17,2.733927,2.733927,2.726085,2.739587,BBD
CHF/ZAR,2021-08-17,16.224693,16.4121,16.218807,16.224644,ZAR
INR/NZD,2021-08-17,0.019187,0.01948,0.019185,0.019189,NZD
USD/ETB,2021-08-17,44.973328,44.973328,44.935959,44.903282,ETB
INR/EUR,2021-08-17,0.011443,0.011469,0.011409,0.011443,EUR
GBP/JPY,2021-08-17,151.274002,151.281006,150.503998,151.259995,JPY
GBP/BZD,2021-08-17,2.729231,2.729231,2.721428,2.734882,BZD
EUR/PHP,2021-08-17,59.567001,59.632,58.907001,59.596001,PHP
USD/RUB,2021-08-17,73.277298,73.557999,73.2761,73.2827,RUB
EUR/RUB,2021-08-17,86.345802,86.595398,86.018501,86.345398,RUB
GBP/SEK,2021-08-17,11.968,12.0195,11.9362,11.9682,SEK
EUR/IQD,2021-08-17,1688.910034,1688.910034,1686.780029,1688.910034,IQD
GBP/BSD,2021-08-17,1.374837,1.374837,1.371013,1.377676,BSD
JPY/ARS,2021-08-17,0.887711,0.889098,0.885512,0.887722,ARS
USD/ILS,2021-08-17,3.22605,3.23606,3.21445,3.22605,ILS
INR/AUD,2021-08-17,0.018378,0.018537,0.018374,0.018377,AUD
USD/PGK,2021-08-17,3.448534,3.448534,3.443042,3.44328,PGK
GBP/KRW,2021-08-17,1611.473267,1628.978271,1611.234497,1611.876221,KRW
USD/KWD,2021-08-17,0.3001,0.30038,0.3001,0.3001,KWD
EUR/BSD,2021-08-17,1.1711,1.1711,1.1697,1.1711,BSD
CHF/ILS,2021-08-17,3.534845,3.547585,3.519079,3.534845,ILS
GBP/CZK,2021-08-17,29.7022,29.8589,29.6702,29.704599,CZK
EUR/SZL,2021-08-17,17.1752,17.233999,17.1752,17.1752,SZL
GBP/NGN,2021-08-17,569.862,569.874329,565.428772,569.862,NGN
EUR/AED,2021-08-17,4.3226,4.3248,4.2989,4.3239,AED
EUR/SAR,2021-08-17,4.412,4.4148,4.387,4.412,SAR
USD/NGN,2021-08-17,411.25,411.890015,411.200012,411.25,NGN
GBP/THB,2021-08-17,46.209972,46.280197,45.752869,46.212311,THB
GBP/XPF,2021-08-17,139.759186,139.759186,139.759186,139.759186,XPF
EUR/CHF,2021-08-17,1.07472,1.0753,1.0699,1.07479,CHF
AUD/ILS,2021-08-17,2.367585,2.36781,2.344133,2.367199,ILS
USD/NOK,2021-08-17,8.8233,8.9073,8.82179,8.82297,NOK
EUR/THB,2021-08-17,39.305,39.348999,39.014,39.307999,THB
USD/BYN,2021-08-17,2.490404,2.492553,2.490404,2.486525,BYN
INR/THB,2021-08-17,0.450196,0.450802,0.446414,0.450196,THB
AUD/JPY,2021-08-17,80.217003,80.217003,79.462997,80.192001,JPY
USD/ZMW,2021-08-17,18.987005,19.103935,18.987005,18.957434,ZMW
EUR/HKD,2021-08-17,9.16729,9.1785,9.12329,9.16696,HKD
JPY/ILS,2021-08-17,0.029514,0.02958,0.029409,0.029514,ILS
CHF/BWP,2021-08-17,12.056496,12.083553,12.056496,12.02564,BWP
INR/PKR,2021-08-17,2.202503,2.202503,2.199898,2.177957,PKR
INR/JPY,2021-08-17,1.474122,1.474446,1.468635,1.474061,JPY
EUR/SCR,2021-08-17,14.999,15.092,14.36,15.005,SCR
EUR/TWD,2021-08-17,31.7841,31.812901,31.7841,31.7841,TWD
GBP/SCR,2021-08-17,17.627735,17.628016,16.847637,18.102345,SCR
AUD/NOK,2021-08-17,6.4762,6.47633,6.432856,6.4736,NOK
GBP/LKR,2021-08-17,271.82309,271.82309,271.046875,272.381073,LKR
USD/CAD,2021-08-17,1.25713,1.26332,1.25709,1.25696,CAD
GBP/EUR,2021-08-17,1.1751,1.17525,1.1714,1.1748,EUR
USD/BRL,2021-08-17,5.2596,5.294,5.235045,5.2597,BRL
AUD/DKK,2021-08-17,4.6334,4.6334,4.5995,4.6322,DKK
USD/LKR,2021-08-17,196.834091,196.834091,196.541428,196.527527,LKR
EUR/PLN,2021-08-17,4.55785,4.5707,4.5535,4.5551,PLN
EUR/CNY,2021-08-17,7.6153,7.6368,7.5708,7.6153,CNY
GBP/OMR,2021-08-17,0.531018,0.531018,0.527202,0.53103,OMR
EUR/GBP,2021-08-17,0.85088,0.85355,0.85069,0.85083,GBP
GBP/MUR,2021-08-17,56.976643,58.052551,56.561604,57.374214,MUR
GBP/ISK,2021-08-17,174.005127,174.018967,173.44371,174.029205,ISK
GBP/LBP,2021-08-17,2044.61145,2044.61145,2038.409912,2048.808594,LBP
CHF/SGD,2021-08-17,1.48532,1.493468,1.484444,1.485502,SGD
GBP/SGD,2021-08-17,1.8762,1.87744,1.8703,1.87603,SGD
GBP/PHP,2021-08-17,70.00676,70.054817,69.107224,70.034668,PHP
EUR/MYR,2021-08-17,4.9124,4.9124,4.9068,4.9124,MYR
GBP/CAD,2021-08-17,1.73984,1.74286,1.73362,1.73968,CAD
JPY/HKD,2021-08-17,0.071218,0.071376,0.071046,0.071216,HKD
AUD/GBP,2021-08-17,0.5302,0.5302,0.5275,0.53008,GBP
JPY/PLN,2021-08-17,0.035381,0.035589,0.035381,0.035404,PLN
EUR/NOK,2021-08-17,10.3937,10.44956,10.3838,10.3938,NOK
USD/AUD,2021-08-17,1.362546,1.3787,1.36244,1.3622,AUD
CHF/MYR,2021-08-17,4.640079,4.651824,4.636521,4.63239,MYR
EUR/FJD,2021-08-17,2.4386,2.44,2.4252,2.4393,FJD
USD/MXN,2021-08-17,19.894699,19.998859,19.858801,19.8801,MXN
EUR/SEK,2021-08-17,10.1838,10.24697,10.17912,10.1837,SEK
USD/MUR,2021-08-17,41.171452,42.099998,41.168709,41.450001,MUR
EUR/BRL,2021-08-17,6.1912,6.2101,6.1332,6.1928,BRL
AUD/SEK,2021-08-17,6.3471,6.347249,6.302,6.345657,SEK
AUD/EUR,2021-08-17,0.62308,0.6231,0.6186,0.623,EUR
INR/USD,2021-08-17,0.013488,0.013489,0.013441,0.013489,USD
GBP/PKR,2021-08-17,227.279663,227.279663,227.06694,225.245636,PKR
USD/MYR,2021-08-17,4.235,4.2385,4.2343,4.235,MYR
EUR/BOB,2021-08-17,7.9351,7.9351,7.925,7.9351,BOB
USD/SAR,2021-08-17,3.746126,3.746446,3.74555,3.746126,SAR
USD/MAD,2021-08-17,8.6868,8.6868,8.681226,8.673344,MAD
EUR/NIO,2021-08-17,40.869999,40.869999,40.819,40.869999,NIO
USD/EUR,2021-08-17,0.8489,0.85393,0.8486,0.8489,EUR
CHF/BRL,2021-08-17,5.760301,5.801853,5.725408,5.761897,BRL
USD/SLL,2021-08-17,10150.0,10150.0,10150.0,10158.0,SLL
USD/PEN,2021-08-17,4.016288,4.016288,4.015604,4.010101,PEN
USD/UZS,2021-08-17,10669.820313,10669.820313,10623.422852,10653.202148,UZS
USD/TTD,2021-08-17,6.670662,6.670662,6.667177,6.660272,TTD
EUR/ETB,2021-08-17,52.902802,52.902802,52.871201,52.902802,ETB
USD/BDT,2021-08-17,83.470016,83.470016,83.417007,83.341423,BDT
GBP/DZD,2021-08-17,186.594971,186.594971,184.281357,186.600876,DZD
EUR/USD,2021-08-17,1.177995,1.178411,1.171056,1.177995,USD
GBP/MXN,2021-08-17,27.537823,27.567101,27.401581,27.535101,MXN
AUD/BRL,2021-08-17,3.856448,3.856718,3.7996,3.858166,BRL
CHF/PLN,2021-08-17,4.24035,4.26512,4.236383,4.24027,PLN
JPY/THB,2021-08-17,0.305349,0.305967,0.303608,0.305376,THB
GBP/NZD,2021-08-17,1.96918,1.99645,1.9686,1.9689,NZD
GBP/XOF,2021-08-17,770.069763,770.069763,768.833252,771.664185,XOF
EUR/TRY,2021-08-17,9.95842,9.98115,9.87001,9.95989,TRY
CHF/INR,2021-08-17,81.158302,81.605301,81.100113,81.150749,INR
USD/GBP,2021-08-17,0.7224,0.72798,0.7224,0.7224,GBP
GBP/TND,2021-08-17,3.832333,3.836069,3.832333,3.840019,TND
USD/ISK,2021-08-17,125.709999,126.419998,125.639999,125.709999,ISK
CHF/SEK,2021-08-17,9.47542,9.5627,9.4719,9.4744,SEK
GBP/BIF,2021-08-17,2709.83374,2709.83374,2702.126709,2715.412598,BIF
GBP/ARS,2021-08-17,134.301056,134.319809,133.543915,134.285507,ARS
GBP/UGX,2021-08-17,4836.180176,4836.180176,4818.584961,4846.39209,UGX
GBP/MWK,2021-08-17,1119.682739,1119.682739,1115.934326,1121.994507,MWK
AUD/ZAR,2021-08-17,10.86676,10.901266,10.7634,10.867618,ZAR
GBP/TRY,2021-08-17,11.701334,11.71816,11.56619,11.704986,TRY
USD/TRY,2021-08-17,8.45553,8.48355,8.3861,8.4547,TRY
JPY/EUR,2021-08-17,0.007765,0.00779,0.007757,0.007768,EUR
CHF/AED,2021-08-17,4.01999,4.025958,4.016714,4.023932,AED
CHF/JPY,2021-08-17,119.739998,120.114799,119.582001,119.759308,JPY
GBP/CRC,2021-08-17,859.850281,859.868958,851.745544,859.850281,CRC
GBP/IDR,2021-08-17,19938.404297,19938.404297,19789.292969,19880.960938,IDR
EUR/ZAR,2021-08-17,17.43903,17.5851,17.38204,17.44068,ZAR
USD/BND,2021-08-17,1.336575,1.337327,1.336575,1.33455,BND
GBP/ZAR,2021-08-17,20.493759,20.642879,20.3908,20.49658,ZAR
GBP/HUF,2021-08-17,412.700012,413.220001,411.079987,412.720001,HUF
GBP/CUP,2021-08-17,33.15966,33.15966,33.065468,33.227734,CUP
AUD/IDR,2021-08-17,10544.334961,10568.293945,10453.941406,10539.134766,IDR
INR/KRW,2021-08-17,15.706024,15.880475,15.704188,15.707777,KRW
GBP/BND,2021-08-17,1.845791,1.845791,1.844598,1.849645,BND
EUR/KYD,2021-08-17,0.9618,0.9618,0.9606,0.9618,KYD
EUR/RON,2021-08-17,4.9145,4.9239,4.9143,4.9146,USD
GBP/HTG,2021-08-17,132.199814,133.153214,131.864685,132.199814,HTG
USD/CLP,2021-08-17,786.27002,792.5,785.780029,786.27002,CLP
USD/JPY,2021-08-17,109.302002,109.648003,109.138,109.296997,JPY
GBP/HKD,2021-08-17,10.77377,10.7752,10.70092,10.774,HKD
GBP/PAB,2021-08-17,1.353775,1.353775,1.349915,1.356618,PAB
JPY/KRW,2021-08-17,10.652876,10.78705,10.651961,10.653968,KRW
USD/PKR,2021-08-17,163.445084,163.445084,163.168411,163.190506,PKR
EUR/BAM,2021-08-17,1.94583,1.94583,1.94583,1.94583,BAM
EUR/BGN,2021-08-17,1.9484,1.9485,1.9458,1.9483,BGN
AUD/PLN,2021-08-17,2.84008,2.84008,2.82246,2.8397,PLN
USD/CNY,2021-08-17,6.4736,6.4861,6.4675,6.4736,CNY
CHF/HUF,2021-08-17,326.720001,328.70575,326.627045,326.835419,HUF
GBP/DKK,2021-08-17,8.7381,8.7393,8.7105,8.7366,DKK
CHF/DKK,2021-08-17,6.9177,6.950294,6.9144,6.9168,DKK
GBP/HNL,2021-08-17,32.869926,32.87064,32.606701,32.869926,HNL
AUD/CAD,2021-08-17,0.92253,0.922581,0.915,0.922348,CAD
GBP/VND,2021-08-17,31113.927734,31113.927734,31022.134766,31177.982422,VND
USD/MMK,2021-08-17,1629.851318,1629.851318,1627.434814,1627.312744,MMK
USD/CZK,2021-08-17,21.562401,21.7272,21.465,21.562401,CZK
GBP/EGP,2021-08-17,21.68243,21.690075,21.463223,21.690075,EGP
JPY/INR,2021-08-17,0.677625,0.680229,0.677582,0.67763,INR
CHF/THB,2021-08-17,36.570854,36.659065,36.41021,36.570515,THB
EUR/LBP,2021-08-17,1741.599976,1741.599976,1739.099976,1741.599976,LBP
GBP/BWP,2021-08-17,15.195445,15.195445,15.18827,15.228426,BWP
GBP/JOD,2021-08-17,0.975413,0.976307,0.97376,0.977956,JOD
USD/KZT,2021-08-17,423.458008,423.458008,423.034271,422.798462,KZT
USD/MGA,2021-08-17,3870.306885,3870.306885,3862.823242,3864.278809,MGA
EUR/KES,2021-08-17,127.329597,127.329597,127.228798,127.329597,KES
GBP/INR,2021-08-17,102.624084,102.69593,102.147278,102.626648,INR
EUR/MOP,2021-08-17,9.2465,9.2465,9.2451,9.2465,MOP
EUR/UAH,2021-08-17,31.1147,31.1147,31.068501,31.1147,UAH
USD/TWD,2021-08-17,27.790199,27.940001,27.789499,27.7897,TWD
AUD/SGD,2021-08-17,0.99483,0.99483,0.9873,0.9943,SGD
EUR/MKD,2021-08-17,60.615002,60.615002,60.615002,61.165001,MKD
USD/VND,2021-08-17,22830.0,22836.0,22800.0,22830.0,VND
GBP/BDT,2021-08-17,115.271339,115.271339,115.03894,115.508644,BDT
GBP/KZT,2021-08-17,584.761108,584.761108,583.404175,585.95459,KZT
GBP/AUD,2021-08-17,1.88582,1.89506,1.8857,1.88555,AUD
GBP/BRL,2021-08-17,7.279622,7.285092,7.194245,7.280769,BRL
EUR/CLP,2021-08-17,900.230774,911.78241,900.230774,900.230774,CLP
EUR/COP,2021-08-17,4476.600098,4476.600098,4471.0,4476.600098,COP
EUR/MGA,2021-08-17,4552.700195,4552.700195,4544.939941,4552.700195,USD
USD/SGD,2021-08-17,1.355,1.36243,1.355,1.3552,SGD
GBP/SZL,2021-08-17,20.161053,20.200079,20.161053,20.204809,SZL
USD/INR,2021-08-17,74.137299,74.400299,74.134903,74.135002,INR
GBP/AED,2021-08-17,5.074414,5.075254,5.04489,5.083298,AED
USD/SZL,2021-08-17,14.600851,14.647476,14.600851,14.57811,SZL
CHF/IDR,2021-08-17,15515.400391,15515.400391,15515.400391,15536.69043,IDR
USD/SOS,2021-08-17,571.0,571.0,571.0,571.0,SOS
INR/MYR,2021-08-17,0.057125,0.057166,0.056998,0.057103,MYR
GBP/ALL,2021-08-17,139.617325,139.617325,139.329895,139.912949,ALL
EUR/BMD,2021-08-17,1.1752,1.1752,1.1737,1.1752,BMD
INR/CHF,2021-08-17,0.012309,0.012318,0.012241,0.01231,CHF
GBP/TZS,2021-08-17,2864.289551,2864.289551,2852.481201,2870.579834,TZS
GBP/COP,2021-08-17,5255.150391,5255.150391,5240.54834,5266.247559,COP
JPY/AUD,2021-08-17,0.012448,0.012585,0.012444,0.012446,AUD
AUD/ARS,2021-08-17,71.210678,71.210678,70.520172,71.211121,ARS
JPY/RUB,2021-08-17,0.670417,0.673232,0.669855,0.670455,RUB
GBP/ZMW,2021-08-17,26.220131,26.346327,26.220131,26.274418,USD
AUD/HUF,2021-08-17,218.830002,218.880005,217.339996,218.839996,HUF
USD/DJF,2021-08-17,174.477081,174.477081,174.215317,177.720001,DJF
EUR/CZK,2021-08-17,25.275499,25.478001,25.273199,25.2764,CZK
AUD/USD,2021-08-17,0.73392,0.733977,0.725321,0.734107,USD
USD/SDG,2021-08-17,442.0,442.0,442.0,442.0,SDG
USD/BWP,2021-08-17,11.004705,11.013314,11.004705,10.987565,BWP
GBP/ILS,2021-08-17,4.465841,4.465841,4.43727,4.465841,ILS
USD/EGP,2021-08-17,15.6596,15.715039,15.6489,15.669709,EGP
USD/CHF,2021-08-17,0.9125,0.91479,0.9098,0.9125,CHF
GBP/TWD,2021-08-17,38.461285,38.546436,38.331032,38.465115,TWD
CHF/CNY,2021-08-17,7.084339,7.11052,7.054671,7.086254,CNY
EUR/GHS,2021-08-17,7.0615,7.0645,7.0615,7.0615,USD
GBP/JMD,2021-08-17,211.761948,211.761948,210.975601,212.200394,JMD
USD/MDL,2021-08-17,17.322231,17.322231,17.271425,17.295252,MDL
EUR/SVC,2021-08-17,10.069,10.069,10.056,10.069,SVC
USD/TND,2021-08-17,2.785,2.785,2.774,2.774,TND
USD/ZAR,2021-08-17,14.8072,14.98559,14.78696,14.8086,ZAR
AUD/CNY,2021-08-17,4.74326,4.74326,4.691753,4.744926,CNY
USD/GHS,2021-08-17,6.002967,6.004139,6.002967,5.993719,GHS
GBP/XAF,2021-08-17,770.069763,770.069763,768.873779,771.664185,XAF
USD/IQD,2021-08-17,1435.763428,1435.763428,1433.623535,1433.5271,IQD
CHF/MXN,2021-08-17,21.798599,21.9069,21.774763,21.781637,MXN
USD/HNL,2021-08-17,23.36194,23.36194,23.316631,23.325554,HNL
EUR/KRW,2021-08-17,1371.569946,1386.150024,1371.02002,1370.98999,KRW
INR/TWD,2021-08-17,0.363771,0.363771,0.363659,0.363729,TWD
EUR/MWK,2021-08-17,953.757019,953.757019,952.065002,953.757019,MWK
USD/XOF,2021-08-17,557.637207,557.637207,557.499756,556.768677,XOF
GBP/MYR,2021-08-17,5.861632,5.863999,5.843394,5.865773,MYR
INR/CNY,2021-08-17,0.087222,0.087274,0.086543,0.087211,CNY
JPY/CNY,2021-08-17,0.059154,0.059324,0.058875,0.059167,CNY
EUR/MAD,2021-08-17,10.2185,10.2185,10.2142,10.2185,MAD
USD/DKK,2021-08-17,6.3133,6.35037,6.31055,6.3124,DKK
AUD/MXN,2021-08-17,14.600919,14.600919,14.47907,14.589828,MXN
EUR/OMR,2021-08-17,0.45183,0.45208,0.44937,0.45196,OMR
JPY/IDR,2021-08-17,129.815598,129.815598,129.815598,129.707001,IDR
INR/ZAR,2021-08-17,0.19973,0.201527,0.198893,0.199749,ZAR
CHF/EUR,2021-08-17,0.930233,0.934431,0.929526,0.930336,EUR
GBP/NOK,2021-08-17,12.2138,12.255494,12.1638,12.214349,NOK
USD/AED,2021-08-17,3.6722,3.67264,3.67209,3.6722,AED
USD/SEK,2021-08-17,8.6463,8.74843,8.6463,8.64887,SEK
USD/GTQ,2021-08-17,7.58674,7.58674,7.575653,7.575181,GTQ
EUR/AUD,2021-08-17,1.60468,1.61604,1.6044,1.6048,AUD
CHF/NOK,2021-08-17,9.6716,9.7417,9.665258,9.6693,NOK
JPY/GBP,2021-08-17,0.006591,0.006625,0.00659,0.00659,GBP
JPY/TWD,2021-08-17,0.247186,0.247396,0.247186,0.246733,TWD
USD/IDR,2021-08-17,14404.5,14426.5,14351.0,14363.0,IDR
USD/MWK,2021-08-17,810.800659,810.800659,809.173096,809.537842,MWK
GBP/CLP,2021-08-17,1089.016357,1093.488403,1081.477051,1088.889648,CLP
CHF/NZD,2021-08-17,1.55894,1.58745,1.55846,1.55894,NZD
EUR/PKR,2021-08-17,192.262894,192.262894,191.981506,192.262894,PKR
GBP/KES,2021-08-17,149.476837,149.476837,149.125671,149.789841,KES
GBP/UAH,2021-08-17,36.527531,36.527531,36.415581,36.601223,UAH
INR/HKD,2021-08-17,0.104993,0.105016,0.10469,0.10499,HKD
USD/PLN,2021-08-17,3.87,3.89777,3.8675,3.8678,PLN
AUD/PKR,2021-08-17,120.922478,120.922478,120.685188,119.809341,PKR
USD/UAH,2021-08-17,26.450993,26.450993,26.405657,26.409796,UAH
GBP/MOP,2021-08-17,10.855248,10.855248,10.836239,10.877531,MOP
USD/CRC,2021-08-17,610.346741,610.346741,608.273987,609.396057,CRC
USD/HKD,2021-08-17,7.78437,7.7941,7.78404,7.78401,HKD
CHF/TRY,2021-08-17,9.26471,9.293868,9.199171,9.266436,TRY
AUD/MYR,2021-08-17,3.105522,3.107768,3.085391,3.105356,MYR
EUR/IDR,2021-08-17,16702.228516,16702.228516,16681.244141,16702.228516,IDR
GBP/CNY,2021-08-17,8.950752,8.950752,8.874042,8.950752,CNY
JPY/NOK,2021-08-17,0.080554,0.081231,0.080511,0.080551,NOK
GBP/PEN,2021-08-17,5.643957,5.644079,5.608413,5.643957,PEN
JPY/MYR,2021-08-17,0.038767,0.03883,0.038714,0.038718,MYR
AUD/HKD,2021-08-17,5.71266,5.71266,5.650149,5.7112,HKD
USD/XPF,2021-08-17,100.800003,100.800003,100.800003,100.599998,XPF
USD/QAR,2021-08-17,3.64,3.64,3.6395,3.64,QAR
GBP/MVR,2021-08-17,21.149298,21.188713,21.149298,21.156588,MVR
USD/JMD,2021-08-17,153.344986,153.344986,152.982574,153.10614,JMD
JPY/CAD,2021-08-17,0.011497,0.01157,0.011497,0.011497,CAD
JPY/USD,2021-08-17,0.009149,0.009163,0.00912,0.009149,USD
EUR/DKK,2021-08-17,7.43586,7.4367,7.43541,7.436,DKK
EUR/SGD,2021-08-17,1.5958,1.60101,1.5947,1.59667,SGD
